date,region,equipment_type,units_active,new_bookings,bulk_units,month,day_of_week,day_of_year,season,is_weekend
2023-01-07,West_Coast,Crane,28,0,0,1,5,7,winter,1
2023-01-07,West_Coast,Grader,1,0,0,1,5,7,winter,1
2023-01-07,West_Coast,Loader,21,4,0,1,5,7,winter,1
2023-01-07,West_Coast,Dump_Truck,0,0,0,1,5,7,winter,1
2023-01-07,West_Coast,Snow_Remover,3,0,0,1,5,7,winter,1
2023-01-07,West_Coast,Concrete_Mixer,5,0,0,1,5,7,winter,1
2023-01-07,West_Coast,Generator,6,0,0,1,5,7,winter,1
2023-01-07,West_Coast,Compactor,0,0,0,1,5,7,winter,1
2023-01-07,West_Coast,Drill_Rig,0,0,0,1,5,7,winter,1
2023-01-08,Northeast_US,Excavator,0,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Bulldozer,13,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Crane,1,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Grader,7,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Loader,5,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Dump_Truck,0,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Snow_Remover,3,2,0,1,6,8,winter,1
2023-01-08,Northeast_US,Concrete_Mixer,0,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Generator,0,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Compactor,0,0,0,1,6,8,winter,1
2023-01-08,Northeast_US,Drill_Rig,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Excavator,9,0,9,1,6,8,winter,1
2023-01-08,Midwest_US,Bulldozer,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Crane,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Grader,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Loader,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Dump_Truck,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Snow_Remover,23,6,0,1,6,8,winter,1
2023-01-08,Midwest_US,Concrete_Mixer,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Generator,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Compactor,0,0,0,1,6,8,winter,1
2023-01-08,Midwest_US,Drill_Rig,0,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Excavator,0,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Bulldozer,4,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Crane,0,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Grader,0,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Loader,26,0,6,1,6,8,winter,1
2023-01-08,Southeast_US,Dump_Truck,0,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Snow_Remover,49,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Concrete_Mixer,0,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Generator,0,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Compactor,0,0,0,1,6,8,winter,1
2023-01-08,Southeast_US,Drill_Rig,0,0,0,1,6,8,winter,1
2023-01-08,Southwest_US,Excavator,17,0,0,1,6,8,winter,1
2023-01-08,Southwest_US,Bulldozer,1,0,0,1,6,8,winter,1
2023-01-08,Southwest_US,Crane,0,0,0,1,6,8,winter,1
2023-01-08,Southwest_US,Grader,23,0,23,1,6,8,winter,1
2023-01-08,Southwest_US,Loader,0,0,0,1,6,8,winter,1
2023-01-08,Southwest_US,Dump_Truck,0,0,0,1,6,8,winter,1
2023-01-08,Southwest_US,Snow_Remover,30,19,0,1,6,8,winter,1
2023-01-08,Southwest_US,Concrete_Mixer,8,0,0,1,6,8,winter,1
2023-01-08,Southwest_US,Generator,4,0,0,1,6,8,winter,1
2023-01-08,Southwest_US,Compactor,5,0,5,1,6,8,winter,1
2023-01-08,Southwest_US,Drill_Rig,23,1,22,1,6,8,winter,1
2023-01-08,West_Coast,Excavator,20,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Bulldozer,0,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Crane,28,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Grader,1,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Loader,21,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Dump_Truck,0,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Snow_Remover,3,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Concrete_Mixer,5,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Generator,4,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Compactor,0,0,0,1,6,8,winter,1
2023-01-08,West_Coast,Drill_Rig,23,23,0,1,6,8,winter,1
2023-01-09,Northeast_US,Excavator,15,15,0,1,0,9,winter,0
2023-01-09,Northeast_US,Bulldozer,13,0,0,1,0,9,winter,0
2023-01-09,Northeast_US,Crane,1,0,0,1,0,9,winter,0
2023-01-09,Northeast_US,Grader,7,0,0,1,0,9,winter,0
2023-01-09,Northeast_US,Loader,5,0,0,1,0,9,winter,0
2023-01-09,Northeast_US,Dump_Truck,0,0,0,1,0,9,winter,0
2023-01-09,Northeast_US,Snow_Remover,3,0,0,1,0,9,winter,0
2023-01-09,Northeast_US,Concrete_Mixer,20,20,0,1,0,9,winter,0
2023-01-09,Northeast_US,Generator,0,0,0,1,0,9,winter,0
2023-01-09,Northeast_US,Compactor,0,0,0,1,0,9,winter,0
2023-01-09,Northeast_US,Drill_Rig,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Excavator,9,0,9,1,0,9,winter,0
2023-01-09,Midwest_US,Bulldozer,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Crane,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Grader,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Loader,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Dump_Truck,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Snow_Remover,23,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Concrete_Mixer,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Generator,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Compactor,0,0,0,1,0,9,winter,0
2023-01-09,Midwest_US,Drill_Rig,0,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Excavator,0,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Bulldozer,4,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Crane,0,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Grader,0,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Loader,26,0,6,1,0,9,winter,0
2023-01-09,Southeast_US,Dump_Truck,0,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Snow_Remover,49,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Concrete_Mixer,0,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Generator,0,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Compactor,0,0,0,1,0,9,winter,0
2023-01-09,Southeast_US,Drill_Rig,0,0,0,1,0,9,winter,0
2023-01-09,Southwest_US,Excavator,19,2,0,1,0,9,winter,0
2023-01-09,Southwest_US,Bulldozer,1,0,0,1,0,9,winter,0
2023-01-09,Southwest_US,Crane,4,4,0,1,0,9,winter,0
2023-01-09,Southwest_US,Grader,23,0,23,1,0,9,winter,0
2023-01-09,Southwest_US,Loader,0,0,0,1,0,9,winter,0
2023-01-09,Southwest_US,Dump_Truck,0,0,0,1,0,9,winter,0
2023-01-09,Southwest_US,Snow_Remover,37,7,0,1,0,9,winter,0
2023-01-09,Southwest_US,Concrete_Mixer,8,0,0,1,0,9,winter,0
2023-01-09,Southwest_US,Generator,4,0,0,1,0,9,winter,0
2023-01-09,Southwest_US,Compactor,5,0,5,1,0,9,winter,0
2023-01-09,Southwest_US,Drill_Rig,24,1,22,1,0,9,winter,0
2023-01-09,West_Coast,Excavator,20,0,0,1,0,9,winter,0
2023-01-09,West_Coast,Bulldozer,0,0,0,1,0,9,winter,0
2023-01-09,West_Coast,Crane,28,0,0,1,0,9,winter,0
2023-01-09,West_Coast,Grader,1,0,0,1,0,9,winter,0
2023-01-09,West_Coast,Loader,21,0,0,1,0,9,winter,0
2023-01-09,West_Coast,Dump_Truck,0,0,0,1,0,9,winter,0
2023-01-09,West_Coast,Snow_Remover,10,7,0,1,0,9,winter,0
2023-01-09,West_Coast,Concrete_Mixer,5,0,0,1,0,9,winter,0
2023-01-09,West_Coast,Generator,5,1,0,1,0,9,winter,0
2023-01-09,West_Coast,Compactor,0,0,0,1,0,9,winter,0
2023-01-09,West_Coast,Drill_Rig,23,0,0,1,0,9,winter,0
2023-01-10,Northeast_US,Excavator,15,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Bulldozer,13,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Crane,1,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Grader,7,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Loader,5,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Dump_Truck,0,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Snow_Remover,3,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Concrete_Mixer,20,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Generator,0,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Compactor,0,0,0,1,1,10,winter,0
2023-01-10,Northeast_US,Drill_Rig,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Excavator,9,0,9,1,1,10,winter,0
2023-01-10,Midwest_US,Bulldozer,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Crane,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Grader,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Loader,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Dump_Truck,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Snow_Remover,23,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Concrete_Mixer,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Generator,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Compactor,0,0,0,1,1,10,winter,0
2023-01-10,Midwest_US,Drill_Rig,0,0,0,1,1,10,winter,0
2023-01-10,Southeast_US,Excavator,0,0,0,1,1,10,winter,0
2023-01-10,Southeast_US,Bulldozer,4,0,0,1,1,10,winter,0
2023-01-10,Southeast_US,Crane,0,0,0,1,1,10,winter,0
2023-01-10,Southeast_US,Grader,0,0,0,1,1,10,winter,0
2023-01-10,Southeast_US,Loader,26,0,6,1,1,10,winter,0
2023-01-10,Southeast_US,Dump_Truck,7,7,0,1,1,10,winter,0
2023-01-10,Southeast_US,Snow_Remover,49,0,0,1,1,10,winter,0
2023-01-10,Southeast_US,Concrete_Mixer,0,0,0,1,1,10,winter,0
2023-01-10,Southeast_US,Generator,2,2,0,1,1,10,winter,0
2023-01-10,Southeast_US,Compactor,2,2,0,1,1,10,winter,0
2023-01-10,Southeast_US,Drill_Rig,0,0,0,1,1,10,winter,0
2023-01-10,Southwest_US,Excavator,19,0,0,1,1,10,winter,0
2023-01-10,Southwest_US,Bulldozer,1,0,0,1,1,10,winter,0
2023-01-10,Southwest_US,Crane,4,0,0,1,1,10,winter,0
2023-01-10,Southwest_US,Grader,23,0,23,1,1,10,winter,0
2023-01-10,Southwest_US,Loader,16,16,16,1,1,10,winter,0
2023-01-10,Southwest_US,Dump_Truck,0,0,0,1,1,10,winter,0
2023-01-10,Southwest_US,Snow_Remover,56,19,0,1,1,10,winter,0
2023-01-10,Southwest_US,Concrete_Mixer,8,0,0,1,1,10,winter,0
2023-01-10,Southwest_US,Generator,4,0,0,1,1,10,winter,0
2023-01-10,Southwest_US,Compactor,5,0,5,1,1,10,winter,0
2023-01-10,Southwest_US,Drill_Rig,25,1,22,1,1,10,winter,0
2023-01-10,West_Coast,Excavator,20,0,0,1,1,10,winter,0
2023-01-10,West_Coast,Bulldozer,6,6,0,1,1,10,winter,0
2023-01-10,West_Coast,Crane,28,0,0,1,1,10,winter,0
2023-01-10,West_Coast,Grader,1,0,0,1,1,10,winter,0
2023-01-10,West_Coast,Loader,21,0,0,1,1,10,winter,0
2023-01-10,West_Coast,Dump_Truck,0,0,0,1,1,10,winter,0
2023-01-10,West_Coast,Snow_Remover,16,6,0,1,1,10,winter,0
2023-01-10,West_Coast,Concrete_Mixer,16,11,0,1,1,10,winter,0
2023-01-10,West_Coast,Generator,5,0,0,1,1,10,winter,0
2023-01-10,West_Coast,Compactor,0,0,0,1,1,10,winter,0
2023-01-10,West_Coast,Drill_Rig,23,0,0,1,1,10,winter,0
2023-01-11,Northeast_US,Excavator,18,3,0,1,2,11,winter,0
2023-01-11,Northeast_US,Bulldozer,13,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Crane,1,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Grader,7,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Loader,5,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Dump_Truck,0,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Snow_Remover,3,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Concrete_Mixer,20,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Generator,0,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Compactor,0,0,0,1,2,11,winter,0
2023-01-11,Northeast_US,Drill_Rig,0,0,0,1,2,11,winter,0
2023-01-11,Midwest_US,Excavator,9,0,9,1,2,11,winter,0
2023-01-11,Midwest_US,Bulldozer,0,0,0,1,2,11,winter,0
2023-01-11,Midwest_US,Crane,0,0,0,1,2,11,winter,0
2023-01-11,Midwest_US,Grader,0,0,0,1,2,11,winter,0
2023-01-11,Midwest_US,Loader,0,0,0,1,2,11,winter,0
2023-01-11,Midwest_US,Dump_Truck,9,9,9,1,2,11,winter,0
2023-01-11,Midwest_US,Snow_Remover,23,0,0,1,2,11,winter,0
2023-01-11,Midwest_US,Concrete_Mixer,2,2,0,1,2,11,winter,0
2023-01-11,Midwest_US,Generator,0,0,0,1,2,11,winter,0
2023-01-11,Midwest_US,Compactor,0,0,0,1,2,11,winter,0
2023-01-11,Midwest_US,Drill_Rig,0,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Excavator,0,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Bulldozer,4,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Crane,2,2,0,1,2,11,winter,0
2023-01-11,Southeast_US,Grader,0,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Loader,26,0,6,1,2,11,winter,0
2023-01-11,Southeast_US,Dump_Truck,7,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Snow_Remover,41,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Concrete_Mixer,0,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Generator,2,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Compactor,2,0,0,1,2,11,winter,0
2023-01-11,Southeast_US,Drill_Rig,0,0,0,1,2,11,winter,0
2023-01-11,Southwest_US,Excavator,19,0,0,1,2,11,winter,0
2023-01-11,Southwest_US,Bulldozer,1,0,0,1,2,11,winter,0
2023-01-11,Southwest_US,Crane,4,0,0,1,2,11,winter,0
2023-01-11,Southwest_US,Grader,23,0,23,1,2,11,winter,0
2023-01-11,Southwest_US,Loader,16,0,16,1,2,11,winter,0
2023-01-11,Southwest_US,Dump_Truck,3,3,0,1,2,11,winter,0
2023-01-11,Southwest_US,Snow_Remover,56,0,0,1,2,11,winter,0
2023-01-11,Southwest_US,Concrete_Mixer,8,0,0,1,2,11,winter,0
2023-01-11,Southwest_US,Generator,6,2,0,1,2,11,winter,0
2023-01-11,Southwest_US,Compactor,5,0,5,1,2,11,winter,0
2023-01-11,Southwest_US,Drill_Rig,25,0,22,1,2,11,winter,0
2023-01-11,West_Coast,Excavator,20,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Bulldozer,6,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Crane,28,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Grader,1,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Loader,21,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Dump_Truck,0,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Snow_Remover,16,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Concrete_Mixer,11,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Generator,5,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Compactor,0,0,0,1,2,11,winter,0
2023-01-11,West_Coast,Drill_Rig,23,0,0,1,2,11,winter,0
2023-01-12,Northeast_US,Excavator,18,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Bulldozer,13,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Crane,1,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Grader,7,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Loader,5,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Dump_Truck,0,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Snow_Remover,2,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Concrete_Mixer,20,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Generator,0,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Compactor,0,0,0,1,3,12,winter,0
2023-01-12,Northeast_US,Drill_Rig,0,0,0,1,3,12,winter,0
2023-01-12,Midwest_US,Excavator,9,0,9,1,3,12,winter,0
2023-01-12,Midwest_US,Bulldozer,1,1,0,1,3,12,winter,0
2023-01-12,Midwest_US,Crane,0,0,0,1,3,12,winter,0
2023-01-12,Midwest_US,Grader,0,0,0,1,3,12,winter,0
2023-01-12,Midwest_US,Loader,0,0,0,1,3,12,winter,0
2023-01-12,Midwest_US,Dump_Truck,9,0,9,1,3,12,winter,0
2023-01-12,Midwest_US,Snow_Remover,23,0,0,1,3,12,winter,0
2023-01-12,Midwest_US,Concrete_Mixer,2,0,0,1,3,12,winter,0
2023-01-12,Midwest_US,Generator,0,0,0,1,3,12,winter,0
2023-01-12,Midwest_US,Compactor,0,0,0,1,3,12,winter,0
2023-01-12,Midwest_US,Drill_Rig,0,0,0,1,3,12,winter,0
2023-01-12,Southeast_US,Excavator,0,0,0,1,3,12,winter,0
2023-01-12,Southeast_US,Bulldozer,4,0,0,1,3,12,winter,0
2023-01-12,Southeast_US,Crane,2,0,0,1,3,12,winter,0
2023-01-12,Southeast_US,Grader,0,0,0,1,3,12,winter,0
2023-01-12,Southeast_US,Loader,27,1,6,1,3,12,winter,0
2023-01-12,Southeast_US,Dump_Truck,16,9,0,1,3,12,winter,0
2023-01-12,Southeast_US,Snow_Remover,39,0,0,1,3,12,winter,0
2023-01-12,Southeast_US,Concrete_Mixer,0,0,0,1,3,12,winter,0
2023-01-12,Southeast_US,Generator,10,8,0,1,3,12,winter,0
2023-01-12,Southeast_US,Compactor,2,0,0,1,3,12,winter,0
2023-01-12,Southeast_US,Drill_Rig,0,0,0,1,3,12,winter,0
2023-01-12,Southwest_US,Excavator,19,0,0,1,3,12,winter,0
2023-01-12,Southwest_US,Bulldozer,1,0,0,1,3,12,winter,0
2023-01-12,Southwest_US,Crane,4,0,0,1,3,12,winter,0
2023-01-12,Southwest_US,Grader,23,0,23,1,3,12,winter,0
2023-01-12,Southwest_US,Loader,16,0,16,1,3,12,winter,0
2023-01-12,Southwest_US,Dump_Truck,12,9,0,1,3,12,winter,0
2023-01-12,Southwest_US,Snow_Remover,56,0,0,1,3,12,winter,0
2023-01-12,Southwest_US,Concrete_Mixer,8,0,0,1,3,12,winter,0
2023-01-12,Southwest_US,Generator,12,6,0,1,3,12,winter,0
2023-01-12,Southwest_US,Compactor,5,0,5,1,3,12,winter,0
2023-01-12,Southwest_US,Drill_Rig,25,0,22,1,3,12,winter,0
2023-01-12,West_Coast,Excavator,20,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Bulldozer,6,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Crane,28,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Grader,1,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Loader,21,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Dump_Truck,0,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Snow_Remover,18,2,0,1,3,12,winter,0
2023-01-12,West_Coast,Concrete_Mixer,11,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Generator,5,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Compactor,0,0,0,1,3,12,winter,0
2023-01-12,West_Coast,Drill_Rig,23,0,0,1,3,12,winter,0
2023-01-13,Northeast_US,Excavator,18,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Bulldozer,13,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Crane,1,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Grader,7,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Loader,5,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Dump_Truck,0,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Snow_Remover,2,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Concrete_Mixer,20,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Generator,0,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Compactor,0,0,0,1,4,13,winter,0
2023-01-13,Northeast_US,Drill_Rig,0,0,0,1,4,13,winter,0
2023-01-13,Midwest_US,Excavator,9,0,9,1,4,13,winter,0
2023-01-13,Midwest_US,Bulldozer,1,0,0,1,4,13,winter,0
2023-01-13,Midwest_US,Crane,0,0,0,1,4,13,winter,0
2023-01-13,Midwest_US,Grader,0,0,0,1,4,13,winter,0
2023-01-13,Midwest_US,Loader,0,0,0,1,4,13,winter,0
2023-01-13,Midwest_US,Dump_Truck,9,0,9,1,4,13,winter,0
2023-01-13,Midwest_US,Snow_Remover,23,0,0,1,4,13,winter,0
2023-01-13,Midwest_US,Concrete_Mixer,2,0,0,1,4,13,winter,0
2023-01-13,Midwest_US,Generator,2,2,0,1,4,13,winter,0
2023-01-13,Midwest_US,Compactor,0,0,0,1,4,13,winter,0
2023-01-13,Midwest_US,Drill_Rig,0,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Excavator,0,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Bulldozer,4,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Crane,2,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Grader,0,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Loader,27,0,6,1,4,13,winter,0
2023-01-13,Southeast_US,Dump_Truck,16,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Snow_Remover,39,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Concrete_Mixer,8,8,0,1,4,13,winter,0
2023-01-13,Southeast_US,Generator,10,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Compactor,2,0,0,1,4,13,winter,0
2023-01-13,Southeast_US,Drill_Rig,0,0,0,1,4,13,winter,0
2023-01-13,Southwest_US,Excavator,19,0,0,1,4,13,winter,0
2023-01-13,Southwest_US,Bulldozer,1,0,0,1,4,13,winter,0
2023-01-13,Southwest_US,Crane,4,0,0,1,4,13,winter,0
2023-01-13,Southwest_US,Grader,23,0,23,1,4,13,winter,0
2023-01-13,Southwest_US,Loader,16,0,16,1,4,13,winter,0
2023-01-13,Southwest_US,Dump_Truck,12,0,0,1,4,13,winter,0
2023-01-13,Southwest_US,Snow_Remover,58,2,0,1,4,13,winter,0
2023-01-13,Southwest_US,Concrete_Mixer,32,24,0,1,4,13,winter,0
2023-01-13,Southwest_US,Generator,12,0,0,1,4,13,winter,0
2023-01-13,Southwest_US,Compactor,5,0,5,1,4,13,winter,0
2023-01-13,Southwest_US,Drill_Rig,47,23,22,1,4,13,winter,0
2023-01-13,West_Coast,Excavator,20,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Bulldozer,6,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Crane,28,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Grader,1,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Loader,19,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Dump_Truck,0,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Snow_Remover,18,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Concrete_Mixer,11,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Generator,5,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Compactor,0,0,0,1,4,13,winter,0
2023-01-13,West_Coast,Drill_Rig,23,0,0,1,4,13,winter,0
2023-01-14,Northeast_US,Excavator,18,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Bulldozer,13,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Crane,1,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Grader,7,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Loader,7,2,0,1,5,14,winter,1
2023-01-14,Northeast_US,Dump_Truck,0,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Snow_Remover,0,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Concrete_Mixer,20,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Generator,0,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Compactor,0,0,0,1,5,14,winter,1
2023-01-14,Northeast_US,Drill_Rig,0,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Excavator,9,0,9,1,5,14,winter,1
2023-01-14,Midwest_US,Bulldozer,1,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Crane,0,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Grader,0,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Loader,0,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Dump_Truck,9,0,9,1,5,14,winter,1
2023-01-14,Midwest_US,Snow_Remover,23,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Concrete_Mixer,2,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Generator,2,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Compactor,0,0,0,1,5,14,winter,1
2023-01-14,Midwest_US,Drill_Rig,0,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Excavator,0,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Bulldozer,4,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Crane,2,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Grader,8,8,0,1,5,14,winter,1
2023-01-14,Southeast_US,Loader,27,0,6,1,5,14,winter,1
2023-01-14,Southeast_US,Dump_Truck,16,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Snow_Remover,39,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Concrete_Mixer,8,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Generator,10,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Compactor,2,0,0,1,5,14,winter,1
2023-01-14,Southeast_US,Drill_Rig,0,0,0,1,5,14,winter,1
2023-01-14,Southwest_US,Excavator,19,0,0,1,5,14,winter,1
2023-01-14,Southwest_US,Bulldozer,1,0,0,1,5,14,winter,1
2023-01-14,Southwest_US,Crane,4,0,0,1,5,14,winter,1
2023-01-14,Southwest_US,Grader,23,0,23,1,5,14,winter,1
2023-01-14,Southwest_US,Loader,16,0,16,1,5,14,winter,1
2023-01-14,Southwest_US,Dump_Truck,12,0,0,1,5,14,winter,1
