country,machine_type,week_start,year,month,iso_week,bookings,revenue_usd,seasonality_index,demand_level
Australia,Dump Truck,2023-09-11,2023,9,37,4,20085,1.35,Low
Australia,Dump Truck,2023-09-18,2023,9,38,4,7910,1.35,Low
Australia,Dump Truck,2023-09-25,2023,9,39,7,48113,1.35,Medium
Australia,Dump Truck,2023-10-02,2023,10,40,4,21546,1.4,Low
Australia,Dump Truck,2023-10-09,2023,10,41,2,12837,1.4,Low
Australia,Dump Truck,2023-10-16,2023,10,42,4,33442,1.4,Low
Australia,Dump Truck,2023-10-23,2023,10,43,4,20377,1.4,Low
Australia,Dump Truck,2023-10-30,2023,10,44,2,11168,1.4,Low
Australia,Dump Truck,2023-11-06,2023,11,45,6,35190,1.4,Medium
Australia,Dump Truck,2023-11-13,2023,11,46,5,24851,1.4,Low
Australia,Dump Truck,2023-11-27,2023,11,48,3,18365,1.4,Low
Australia,Dump Truck,2023-12-04,2023,12,49,5,34811,1.35,Low
Australia,Dump Truck,2023-12-11,2023,12,50,2,14542,1.35,Low
Australia,Dump Truck,2023-12-18,2023,12,51,2,10355,1.35,Low
Australia,Dump Truck,2023-12-25,2023,12,52,3,23427,1.35,Low
Australia,Dump Truck,2024-01-01,2024,1,1,4,38377,1.35,Low
Australia,Dump Truck,2024-01-08,2024,1,2,2,17416,1.35,Low
Australia,Dump Truck,2024-01-15,2024,1,3,2,12964,1.35,Low
Australia,Dump Truck,2024-01-22,2024,1,4,3,25130,1.35,Low
Australia,Dump Truck,2024-01-29,2024,1,5,3,18878,1.35,Low
Australia,Dump Truck,2024-02-12,2024,2,7,5,7665,1.4,Low
Australia,Dump Truck,2024-02-26,2024,2,9,3,25696,1.4,Low
Australia,Dump Truck,2024-03-11,2024,3,11,7,37524,1.35,Medium
Australia,Dump Truck,2024-03-18,2024,3,12,2,8266,1.35,Low
Australia,Dump Truck,2024-03-25,2024,3,13,1,8963,1.35,Low
Australia,Dump Truck,2024-04-01,2024,4,14,2,13185,1.45,Low
Australia,Dump Truck,2024-04-08,2024,4,15,3,9915,1.45,Low
Australia,Dump Truck,2024-04-15,2024,4,16,1,2673,1.45,Low
Australia,Dump Truck,2024-04-22,2024,4,17,4,26435,1.45,Low
Australia,Dump Truck,2024-04-29,2024,4,18,2,4959,1.45,Low
Australia,Dump Truck,2024-05-06,2024,5,19,1,1258,1.5,Low
Australia,Dump Truck,2024-05-13,2024,5,20,4,15491,1.5,Low
Australia,Dump Truck,2024-05-20,2024,5,21,1,2562,1.5,Low
Australia,Dump Truck,2024-05-27,2024,5,22,1,8541,1.5,Low
Australia,Dump Truck,2024-06-03,2024,6,23,1,5554,1.35,Low
Australia,Dump Truck,2024-06-10,2024,6,24,2,13430,1.35,Low
Australia,Dump Truck,2024-06-17,2024,6,25,5,21966,1.35,Low
Australia,Dump Truck,2024-06-24,2024,6,26,2,9485,1.35,Low
Australia,Dump Truck,2024-07-01,2024,7,27,5,30994,1.25,Low
Australia,Dump Truck,2024-07-08,2024,7,28,2,12951,1.25,Low
Australia,Dump Truck,2024-07-15,2024,7,29,2,10258,1.25,Low
Australia,Dump Truck,2024-07-22,2024,7,30,3,19473,1.25,Low
Australia,Dump Truck,2024-07-29,2024,7,31,5,32479,1.25,Low
Australia,Dump Truck,2024-08-12,2024,8,33,2,4515,1.2,Low
Australia,Dump Truck,2024-08-19,2024,8,34,2,14866,1.2,Low
Australia,Dump Truck,2024-09-02,2024,9,36,6,22575,1.35,Medium
Australia,Dump Truck,2024-09-09,2024,9,37,4,7685,1.35,Low
Australia,Dump Truck,2024-09-16,2024,9,38,3,16669,1.35,Low
Australia,Dump Truck,2024-09-23,2024,9,39,2,11441,1.35,Low
Australia,Dump Truck,2024-09-30,2024,9,40,6,24191,1.35,Medium
Australia,Dump Truck,2024-10-07,2024,10,41,2,10997,1.4,Low
Australia,Dump Truck,2024-10-14,2024,10,42,2,12063,1.4,Low
Australia,Dump Truck,2024-10-21,2024,10,43,4,26522,1.4,Low
Australia,Dump Truck,2024-10-28,2024,10,44,2,5171,1.4,Low
Australia,Dump Truck,2024-11-04,2024,11,45,3,17918,1.4,Low
Australia,Dump Truck,2024-11-11,2024,11,46,4,35220,1.4,Low
Australia,Dump Truck,2024-11-18,2024,11,47,5,17323,1.4,Low
Australia,Dump Truck,2024-11-25,2024,11,48,4,21623,1.4,Low
Australia,Dump Truck,2024-12-02,2024,12,49,2,13588,1.35,Low
Australia,Dump Truck,2024-12-09,2024,12,50,5,22785,1.35,Low
Australia,Dump Truck,2024-12-16,2024,12,51,1,4161,1.35,Low
Australia,Dump Truck,2024-12-23,2024,12,52,1,7248,1.35,Low
Australia,Dump Truck,2024-12-30,2024,12,1,5,25913,1.35,Low
Australia,Dump Truck,2025-01-06,2025,1,2,6,52217,1.35,Medium
Australia,Dump Truck,2025-01-13,2025,1,3,2,24645,1.35,Low
Australia,Dump Truck,2025-01-20,2025,1,4,3,7362,1.35,Low
Australia,Dump Truck,2025-01-27,2025,1,5,6,26808,1.35,Medium
Australia,Dump Truck,2025-02-03,2025,2,6,2,15246,1.4,Low
Australia,Dump Truck,2025-02-10,2025,2,7,2,5324,1.4,Low
Australia,Dump Truck,2025-02-17,2025,2,8,6,36963,1.4,Medium
Australia,Dump Truck,2025-02-24,2025,2,9,4,12182,1.4,Low
Australia,Dump Truck,2025-03-03,2025,3,10,5,31758,1.35,Low
Australia,Dump Truck,2025-03-10,2025,3,11,4,27272,1.35,Low
Australia,Dump Truck,2025-03-17,2025,3,12,1,9258,1.35,Low
Australia,Dump Truck,2025-03-24,2025,3,13,3,7192,1.35,Low
Australia,Dump Truck,2025-03-31,2025,3,14,4,26553,1.35,Low
Australia,Dump Truck,2025-04-07,2025,4,15,5,52762,1.45,Low
Australia,Dump Truck,2025-04-14,2025,4,16,5,27874,1.45,Low
Australia,Dump Truck,2025-04-28,2025,4,18,2,12807,1.45,Low
Australia,Dump Truck,2025-05-05,2025,5,19,3,14254,1.5,Low
Australia,Dump Truck,2025-05-12,2025,5,20,2,24396,1.5,Low
Australia,Dump Truck,2025-05-19,2025,5,21,4,12827,1.5,Low
Australia,Dump Truck,2025-05-26,2025,5,22,1,8087,1.5,Low
Australia,Dump Truck,2025-06-02,2025,6,23,4,23662,1.35,Low
Australia,Dump Truck,2025-06-16,2025,6,25,6,29441,1.35,Medium
Australia,Dump Truck,2025-06-23,2025,6,26,4,27622,1.35,Low
Australia,Dump Truck,2025-06-30,2025,6,27,3,14527,1.35,Low
Australia,Dump Truck,2025-07-07,2025,7,28,2,18653,1.25,Low
Australia,Dump Truck,2025-07-14,2025,7,29,6,25670,1.25,Medium
Australia,Dump Truck,2025-07-21,2025,7,30,3,12998,1.25,Low
Australia,Dump Truck,2025-07-28,2025,7,31,3,12465,1.25,Low
Australia,Dump Truck,2025-08-04,2025,8,32,3,11839,1.2,Low
Australia,Dump Truck,2025-08-11,2025,8,33,1,11673,1.2,Low
Australia,Dump Truck,2025-08-18,2025,8,34,3,11594,1.2,Low
Australia,Dump Truck,2025-08-25,2025,8,35,6,54328,1.2,Medium
Australia,Dump Truck,2025-09-01,2025,9,36,3,21715,1.35,Low
Australia,Dump Truck,2025-09-08,2025,9,37,1,8763,1.35,Low
Australia,Dump Truck,2025-09-15,2025,9,38,4,20357,1.35,Low
Australia,Dump Truck,2025-09-22,2025,9,39,4,25957,1.35,Low
Australia,Dump Truck,2025-09-29,2025,9,40,3,17969,1.35,Low
Australia,Dump Truck,2025-10-06,2025,10,41,1,4612,1.4,Low
Australia,Dump Truck,2025-10-13,2025,10,42,6,26692,1.4,Medium
Australia,Dump Truck,2025-10-20,2025,10,43,4,16739,1.4,Low
Australia,Dump Truck,2025-10-27,2025,10,44,9,36951,1.4,Medium
Australia,Dump Truck,2025-11-03,2025,11,45,2,13669,1.4,Low
Australia,Dump Truck,2025-11-10,2025,11,46,5,23867,1.4,Low
Australia,Dump Truck,2025-11-17,2025,11,47,5,37862,1.4,Low
Australia,Dump Truck,2025-11-24,2025,11,48,4,22679,1.4,Low
Australia,Dump Truck,2025-12-01,2025,12,49,3,10913,1.35,Low
Australia,Dump Truck,2025-12-08,2025,12,50,3,10304,1.35,Low
Australia,Dump Truck,2025-12-15,2025,12,51,6,28768,1.35,Medium
Australia,Dump Truck,2025-12-22,2025,12,52,6,27720,1.35,Medium
Australia,Dump Truck,2025-12-29,2025,12,1,1,4377,1.35,Low
Australia,Dump Truck,2026-01-05,2026,1,2,6,37452,1.35,Medium
Australia,Dump Truck,2026-01-12,2026,1,3,3,19694,1.35,Low
Australia,Dump Truck,2026-01-26,2026,1,5,4,30595,1.35,Low
Australia,Dump Truck,2026-02-02,2026,2,6,3,30517,1.4,Low
Australia,Dump Truck,2026-02-09,2026,2,7,3,27472,1.4,Low
Australia,Dump Truck,2026-02-16,2026,2,8,5,11648,1.4,Low
Australia,Dump Truck,2026-02-23,2026,2,9,3,28843,1.4,Low
Australia,Dump Truck,2026-03-02,2026,3,10,1,2276,1.35,Low
Australia,Dump Truck,2026-03-09,2026,3,11,4,30457,1.35,Low
Australia,Dump Truck,2026-03-16,2026,3,12,1,4659,1.35,Low
Australia,Dump Truck,2026-03-23,2026,3,13,3,11391,1.35,Low
Australia,Dump Truck,2026-03-30,2026,3,14,3,8205,1.35,Low
Australia,Dump Truck,2026-04-06,2026,4,15,2,18557,1.45,Low
Australia,Dump Truck,2026-04-13,2026,4,16,2,15194,1.45,Low
Australia,Dump Truck,2026-04-27,2026,4,18,6,26808,1.45,Medium
Australia,Dump Truck,2026-05-04,2026,5,19,3,12755,1.5,Low
Australia,Dump Truck,2026-05-11,2026,5,20,4,14744,1.5,Low
Australia,Dump Truck,2026-05-18,2026,5,21,3,23659,1.5,Low
Australia,Dump Truck,2026-05-25,2026,5,22,3,13281,1.5,Low
Australia,Dump Truck,2026-06-01,2026,6,23,3,13639,1.35,Low
Australia,Dump Truck,2026-06-08,2026,6,24,2,23374,1.35,Low
Australia,Dump Truck,2026-06-15,2026,6,25,3,21434,1.35,Low
Australia,Dump Truck,2026-06-22,2026,6,26,2,6414,1.35,Low
Australia,Dump Truck,2026-06-29,2026,6,27,1,5350,1.35,Low
Australia,Excavator,2023-01-16,2023,1,3,7,83266,1.35,Medium
Australia,Excavator,2023-01-30,2023,1,5,3,30203,1.35,Low
Australia,Excavator,2023-02-06,2023,2,6,3,35254,1.4,Low
Australia,Excavator,2023-02-13,2023,2,7,3,18725,1.4,Low
Australia,Excavator,2023-02-20,2023,2,8,2,24595,1.4,Low
Australia,Excavator,2023-02-27,2023,2,9,1,11477,1.4,Low
Australia,Excavator,2023-03-13,2023,3,11,2,31417,1.3,Low
Australia,Excavator,2023-03-27,2023,3,13,1,22363,1.3,Low
Australia,Excavator,2023-04-03,2023,4,14,3,54588,1.5,Low
Australia,Excavator,2023-04-10,2023,4,15,2,12609,1.5,Low
Australia,Excavator,2023-04-17,2023,4,16,4,38551,1.5,Low
Australia,Excavator,2023-04-24,2023,4,17,2,28459,1.5,Low
Australia,Excavator,2023-05-01,2023,5,18,3,35923,1.55,Low
Australia,Excavator,2023-05-08,2023,5,19,1,7327,1.55,Low
Australia,Excavator,2023-05-15,2023,5,20,2,13702,1.55,Low
Australia,Excavator,2023-05-22,2023,5,21,4,21991,1.55,Low
Australia,Excavator,2023-05-29,2023,5,22,3,13195,1.55,Low
Australia,Excavator,2023-06-05,2023,6,23,1,25284,1.25,Low
Australia,Excavator,2023-06-12,2023,6,24,1,2504,1.25,Low
Australia,Excavator,2023-06-19,2023,6,25,2,18143,1.25,Low
Australia,Excavator,2023-07-03,2023,7,27,6,83581,1.05,Medium
Australia,Excavator,2023-07-10,2023,7,28,4,32511,1.05,Low
Australia,Excavator,2023-07-17,2023,7,29,2,12546,1.05,Low
Australia,Excavator,2023-07-24,2023,7,30,2,21377,1.05,Low
Australia,Excavator,2023-07-31,2023,7,31,1,6338,1.05,Low
Australia,Excavator,2023-08-07,2023,8,32,9,131484,1.05,Medium
Australia,Excavator,2023-08-14,2023,8,33,2,13623,1.05,Low
Australia,Excavator,2023-08-28,2023,8,35,4,17837,1.05,Low
Australia,Excavator,2023-09-04,2023,9,36,1,15915,1.3,Low
Australia,Excavator,2023-09-11,2023,9,37,3,53157,1.3,Low
Australia,Excavator,2023-09-25,2023,9,39,4,53261,1.3,Low
Australia,Excavator,2023-10-02,2023,10,40,3,7383,1.4,Low
Australia,Excavator,2023-10-09,2023,10,41,4,29793,1.4,Low
Australia,Excavator,2023-10-16,2023,10,42,3,17371,1.4,Low
Australia,Excavator,2023-10-23,2023,10,43,2,18261,1.4,Low
Australia,Excavator,2023-10-30,2023,10,44,2,26025,1.4,Low
Australia,Excavator,2023-11-06,2023,11,45,2,4795,1.4,Low
Australia,Excavator,2023-11-13,2023,11,46,3,34797,1.4,Low
Australia,Excavator,2023-11-20,2023,11,47,3,14452,1.4,Low
Australia,Excavator,2023-11-27,2023,11,48,3,66318,1.4,Low
Australia,Excavator,2023-12-04,2023,12,49,1,26294,1.35,Low
Australia,Excavator,2023-12-11,2023,12,50,2,18634,1.35,Low
Australia,Excavator,2023-12-18,2023,12,51,3,28874,1.35,Low
Australia,Excavator,2023-12-25,2023,12,52,3,9835,1.35,Low
Australia,Excavator,2024-01-01,2024,1,1,2,21124,1.35,Low
Australia,Excavator,2024-01-08,2024,1,2,2,8594,1.35,Low
Australia,Excavator,2024-01-15,2024,1,3,2,21462,1.35,Low
Australia,Excavator,2024-01-22,2024,1,4,5,48962,1.35,Low
Australia,Excavator,2024-01-29,2024,1,5,2,28844,1.35,Low
Australia,Excavator,2024-02-05,2024,2,6,5,43486,1.4,Low
Australia,Excavator,2024-02-12,2024,2,7,5,68637,1.4,Low
Australia,Excavator,2024-03-04,2024,3,10,2,7931,1.3,Low
Australia,Excavator,2024-03-11,2024,3,11,2,14159,1.3,Low
Australia,Excavator,2024-03-18,2024,3,12,5,55678,1.3,Low
Australia,Excavator,2024-03-25,2024,3,13,1,12244,1.3,Low
Australia,Excavator,2024-04-01,2024,4,14,5,62410,1.5,Low
Australia,Excavator,2024-04-08,2024,4,15,3,26917,1.5,Low
Australia,Excavator,2024-04-15,2024,4,16,2,5288,1.5,Low
Australia,Excavator,2024-04-22,2024,4,17,4,36975,1.5,Low
Australia,Excavator,2024-04-29,2024,4,18,2,16506,1.5,Low
Australia,Excavator,2024-05-06,2024,5,19,1,11587,1.55,Low
Australia,Excavator,2024-05-13,2024,5,20,2,26330,1.55,Low
Australia,Excavator,2024-05-27,2024,5,22,2,13508,1.55,Low
Australia,Excavator,2024-06-03,2024,6,23,1,28293,1.25,Low
Australia,Excavator,2024-06-10,2024,6,24,1,6832,1.25,Low
Australia,Excavator,2024-06-17,2024,6,25,4,41405,1.25,Low
Australia,Excavator,2024-06-24,2024,6,26,2,20287,1.25,Low
Australia,Excavator,2024-07-01,2024,7,27,4,32917,1.05,Low
Australia,Excavator,2024-07-08,2024,7,28,3,33670,1.05,Low
Australia,Excavator,2024-07-15,2024,7,29,2,17889,1.05,Low
Australia,Excavator,2024-07-22,2024,7,30,4,47513,1.05,Low
Australia,Excavator,2024-07-29,2024,7,31,2,31349,1.05,Low
Australia,Excavator,2024-08-05,2024,8,32,4,42061,1.05,Low
Australia,Excavator,2024-08-12,2024,8,33,3,26492,1.05,Low
Australia,Excavator,2024-08-19,2024,8,34,6,33228,1.05,Medium
Australia,Excavator,2024-08-26,2024,8,35,1,7407,1.05,Low
Australia,Excavator,2024-09-02,2024,9,36,2,18274,1.3,Low
Australia,Excavator,2024-09-09,2024,9,37,3,42818,1.3,Low
Australia,Excavator,2024-09-16,2024,9,38,2,8838,1.3,Low
Australia,Excavator,2024-09-23,2024,9,39,2,15853,1.3,Low
Australia,Excavator,2024-09-30,2024,9,40,2,14955,1.3,Low
Australia,Excavator,2024-10-07,2024,10,41,4,14692,1.4,Low
Australia,Excavator,2024-10-14,2024,10,42,3,32486,1.4,Low
Australia,Excavator,2024-10-21,2024,10,43,3,27228,1.4,Low
Australia,Excavator,2024-10-28,2024,10,44,4,26349,1.4,Low
Australia,Excavator,2024-11-04,2024,11,45,1,6418,1.4,Low
Australia,Excavator,2024-11-11,2024,11,46,3,16254,1.4,Low
Australia,Excavator,2024-11-18,2024,11,47,1,1718,1.4,Low
Australia,Excavator,2024-11-25,2024,11,48,2,3307,1.4,Low
Australia,Excavator,2024-12-02,2024,12,49,5,20908,1.35,Low
Australia,Excavator,2024-12-09,2024,12,50,5,49871,1.35,Low
Australia,Excavator,2024-12-16,2024,12,51,3,13590,1.35,Low
Australia,Excavator,2024-12-23,2024,12,52,1,2854,1.35,Low
Australia,Excavator,2024-12-30,2024,12,1,4,31075,1.35,Low
Australia,Excavator,2025-01-06,2025,1,2,4,55489,1.35,Low
Australia,Excavator,2025-01-13,2025,1,3,2,12692,1.35,Low
Australia,Excavator,2025-01-20,2025,1,4,4,58604,1.35,Low
Australia,Excavator,2025-01-27,2025,1,5,2,25044,1.35,Low
Australia,Excavator,2025-02-03,2025,2,6,3,12356,1.4,Low
Australia,Excavator,2025-02-10,2025,2,7,1,6763,1.4,Low
Australia,Excavator,2025-02-17,2025,2,8,3,18501,1.4,Low
Australia,Excavator,2025-02-24,2025,2,9,2,21518,1.4,Low
Australia,Excavator,2025-03-03,2025,3,10,2,13607,1.3,Low
Australia,Excavator,2025-03-24,2025,3,13,3,31793,1.3,Low
Australia,Excavator,2025-03-31,2025,3,14,4,37455,1.3,Low
Australia,Excavator,2025-04-07,2025,4,15,1,7428,1.5,Low
Australia,Excavator,2025-04-14,2025,4,16,2,8423,1.5,Low
Australia,Excavator,2025-04-21,2025,4,17,1,9127,1.5,Low
Australia,Excavator,2025-04-28,2025,4,18,2,7215,1.5,Low
Australia,Excavator,2025-05-05,2025,5,19,2,22273,1.55,Low
Australia,Excavator,2025-05-19,2025,5,21,2,22005,1.55,Low
Australia,Excavator,2025-05-26,2025,5,22,2,7072,1.55,Low
Australia,Excavator,2025-06-02,2025,6,23,2,25294,1.25,Low
Australia,Excavator,2025-06-16,2025,6,25,2,20894,1.25,Low
Australia,Excavator,2025-06-23,2025,6,26,2,13111,1.25,Low
Australia,Excavator,2025-06-30,2025,6,27,3,10655,1.25,Low
Australia,Excavator,2025-07-07,2025,7,28,1,1646,1.05,Low
Australia,Excavator,2025-07-21,2025,7,30,3,26971,1.05,Low
Australia,Excavator,2025-07-28,2025,7,31,2,17324,1.05,Low
Australia,Excavator,2025-08-04,2025,8,32,5,32824,1.05,Low
Australia,Excavator,2025-08-11,2025,8,33,3,28578,1.05,Low
Australia,Excavator,2025-08-18,2025,8,34,3,18534,1.05,Low
Australia,Excavator,2025-08-25,2025,8,35,1,17921,1.05,Low
Australia,Excavator,2025-09-01,2025,9,36,3,25748,1.3,Low
Australia,Excavator,2025-09-08,2025,9,37,2,25997,1.3,Low
Australia,Excavator,2025-09-15,2025,9,38,2,9988,1.3,Low
Australia,Excavator,2025-09-22,2025,9,39,2,17501,1.3,Low
Australia,Excavator,2025-09-29,2025,9,40,2,12842,1.3,Low
Australia,Excavator,2025-10-06,2025,10,41,4,13571,1.4,Low
Australia,Excavator,2025-10-13,2025,10,42,3,47072,1.4,Low
Australia,Excavator,2025-10-20,2025,10,43,3,29743,1.4,Low
Australia,Excavator,2025-10-27,2025,10,44,2,7088,1.4,Low
Australia,Excavator,2025-11-03,2025,11,45,3,32643,1.4,Low
Australia,Excavator,2025-11-10,2025,11,46,3,11529,1.4,Low
Australia,Excavator,2025-11-17,2025,11,47,2,25453,1.4,Low
Australia,Excavator,2025-11-24,2025,11,48,2,8694,1.4,Low
Australia,Excavator,2025-12-01,2025,12,49,1,1736,1.35,Low
Australia,Excavator,2025-12-08,2025,12,50,6,59717,1.35,Medium
Australia,Excavator,2025-12-15,2025,12,51,4,58964,1.35,Low
Australia,Excavator,2025-12-22,2025,12,52,2,17080,1.35,Low
Australia,Excavator,2025-12-29,2025,12,1,3,25982,1.35,Low
Australia,Excavator,2026-01-05,2026,1,2,2,18390,1.35,Low
Australia,Excavator,2026-01-12,2026,1,3,4,14664,1.35,Low
Australia,Excavator,2026-01-19,2026,1,4,6,56214,1.35,Medium
Australia,Excavator,2026-01-26,2026,1,5,4,62950,1.35,Low
Australia,Excavator,2026-02-02,2026,2,6,2,17180,1.4,Low
Australia,Excavator,2026-02-09,2026,2,7,1,4509,1.4,Low
Australia,Excavator,2026-02-16,2026,2,8,2,17115,1.4,Low
Australia,Excavator,2026-02-23,2026,2,9,3,20359,1.4,Low
Australia,Excavator,2026-03-09,2026,3,11,6,66545,1.3,Medium
Australia,Excavator,2026-03-16,2026,3,12,1,1967,1.3,Low
Australia,Excavator,2026-03-30,2026,3,14,4,76656,1.3,Low
Australia,Excavator,2026-04-06,2026,4,15,1,14156,1.5,Low
Australia,Excavator,2026-04-13,2026,4,16,1,2522,1.5,Low
Australia,Excavator,2026-05-04,2026,5,19,1,10716,1.55,Low
Australia,Excavator,2026-05-11,2026,5,20,2,16072,1.55,Low
Australia,Excavator,2026-05-18,2026,5,21,1,9278,1.55,Low
Australia,Excavator,2026-05-25,2026,5,22,1,4683,1.55,Low
Australia,Excavator,2026-06-01,2026,6,23,5,77899,1.25,Low
Australia,Excavator,2026-06-08,2026,6,24,1,16026,1.25,Low
Australia,Excavator,2026-06-15,2026,6,25,1,10531,1.25,Low
Australia,Motor Grader,2023-01-02,2023,1,1,1,2548,1.3,Low
Australia,Motor Grader,2023-01-09,2023,1,2,1,11288,1.3,Low
Australia,Motor Grader,2023-01-16,2023,1,3,3,27963,1.3,Low
Australia,Motor Grader,2023-01-23,2023,1,4,7,42419,1.3,Medium
Australia,Motor Grader,2023-01-30,2023,1,5,1,9801,1.3,Low
Australia,Motor Grader,2023-02-06,2023,2,6,4,60518,1.35,Low
Australia,Motor Grader,2023-02-20,2023,2,8,2,40736,1.35,Low
Australia,Motor Grader,2023-02-27,2023,2,9,1,8185,1.35,Low
Australia,Motor Grader,2023-03-06,2023,3,10,2,5929,1.3,Low
Australia,Motor Grader,2023-03-13,2023,3,11,2,7873,1.3,Low
Australia,Motor Grader,2023-03-20,2023,3,12,3,46037,1.3,Low
Australia,Motor Grader,2023-03-27,2023,3,13,2,10252,1.3,Low
Australia,Motor Grader,2023-04-03,2023,4,14,2,16013,1.45,Low
Australia,Motor Grader,2023-04-10,2023,4,15,3,12368,1.45,Low
Australia,Motor Grader,2023-04-24,2023,4,17,2,30407,1.45,Low
Australia,Motor Grader,2023-05-01,2023,5,18,6,50840,1.5,Medium
Australia,Motor Grader,2023-05-08,2023,5,19,2,11746,1.5,Low
Australia,Motor Grader,2023-05-29,2023,5,22,3,26825,1.5,Low
Australia,Motor Grader,2023-06-05,2023,6,23,2,15735,1.3,Low
Australia,Motor Grader,2023-06-12,2023,6,24,1,6586,1.3,Low
Australia,Motor Grader,2023-06-19,2023,6,25,1,22869,1.3,Low
Australia,Motor Grader,2023-06-26,2023,6,26,1,1897,1.3,Low
Australia,Motor Grader,2023-07-03,2023,7,27,2,15619,1.2,Low
Australia,Motor Grader,2023-07-10,2023,7,28,5,96395,1.2,Low
Australia,Motor Grader,2023-07-17,2023,7,29,2,20828,1.2,Low
Australia,Motor Grader,2023-07-24,2023,7,30,1,6081,1.2,Low
Australia,Motor Grader,2023-07-31,2023,7,31,3,16676,1.2,Low
Australia,Motor Grader,2023-08-07,2023,8,32,1,7256,1.15,Low
Australia,Motor Grader,2023-08-14,2023,8,33,6,58307,1.15,Medium
Australia,Motor Grader,2023-08-21,2023,8,34,3,18210,1.15,Low
Australia,Motor Grader,2023-08-28,2023,8,35,1,12016,1.15,Low
Australia,Motor Grader,2023-09-04,2023,9,36,3,15185,1.3,Low
Australia,Motor Grader,2023-09-11,2023,9,37,3,33850,1.3,Low
Australia,Motor Grader,2023-09-18,2023,9,38,3,30861,1.3,Low
Australia,Motor Grader,2023-09-25,2023,9,39,2,15864,1.3,Low
Australia,Motor Grader,2023-10-02,2023,10,40,5,54047,1.4,Low
Australia,Motor Grader,2023-10-09,2023,10,41,2,10186,1.4,Low
Australia,Motor Grader,2023-10-16,2023,10,42,3,33100,1.4,Low
Australia,Motor Grader,2023-10-23,2023,10,43,3,19570,1.4,Low
Australia,Motor Grader,2023-10-30,2023,10,44,5,45754,1.4,Low
Australia,Motor Grader,2023-11-06,2023,11,45,2,20433,1.35,Low
Australia,Motor Grader,2023-11-13,2023,11,46,5,67084,1.35,Low
Australia,Motor Grader,2023-11-20,2023,11,47,5,28389,1.35,Low
Australia,Motor Grader,2023-11-27,2023,11,48,4,33630,1.35,Low
Australia,Motor Grader,2023-12-04,2023,12,49,5,45297,1.3,Low
Australia,Motor Grader,2023-12-11,2023,12,50,4,48704,1.3,Low
Australia,Motor Grader,2023-12-18,2023,12,51,3,42577,1.3,Low
Australia,Motor Grader,2023-12-25,2023,12,52,2,16479,1.3,Low
Australia,Motor Grader,2024-01-01,2024,1,1,4,33563,1.3,Low
Australia,Motor Grader,2024-01-08,2024,1,2,2,12363,1.3,Low
Australia,Motor Grader,2024-01-15,2024,1,3,4,56540,1.3,Low
Australia,Motor Grader,2024-01-22,2024,1,4,3,24176,1.3,Low
Australia,Motor Grader,2024-01-29,2024,1,5,2,54588,1.3,Low
Australia,Motor Grader,2024-02-05,2024,2,6,2,12597,1.35,Low
Australia,Motor Grader,2024-02-12,2024,2,7,3,26569,1.35,Low
Australia,Motor Grader,2024-02-19,2024,2,8,4,47896,1.35,Low
Australia,Motor Grader,2024-02-26,2024,2,9,2,6254,1.35,Low
Australia,Motor Grader,2024-03-04,2024,3,10,1,8840,1.3,Low
Australia,Motor Grader,2024-03-11,2024,3,11,4,39130,1.3,Low
Australia,Motor Grader,2024-03-18,2024,3,12,2,32436,1.3,Low
Australia,Motor Grader,2024-04-01,2024,4,14,3,25886,1.45,Low
Australia,Motor Grader,2024-04-08,2024,4,15,2,12816,1.45,Low
Australia,Motor Grader,2024-04-15,2024,4,16,1,14841,1.45,Low
Australia,Motor Grader,2024-04-22,2024,4,17,2,14633,1.45,Low
Australia,Motor Grader,2024-04-29,2024,4,18,2,35253,1.45,Low
Australia,Motor Grader,2024-05-06,2024,5,19,3,49831,1.5,Low
Australia,Motor Grader,2024-05-13,2024,5,20,3,21228,1.5,Low
Australia,Motor Grader,2024-05-20,2024,5,21,3,38084,1.5,Low
Australia,Motor Grader,2024-05-27,2024,5,22,4,73801,1.5,Low
Australia,Motor Grader,2024-06-03,2024,6,23,2,26143,1.3,Low
Australia,Motor Grader,2024-06-10,2024,6,24,1,14946,1.3,Low
Australia,Motor Grader,2024-06-17,2024,6,25,3,17276,1.3,Low
Australia,Motor Grader,2024-06-24,2024,6,26,4,48526,1.3,Low
Australia,Motor Grader,2024-07-01,2024,7,27,3,22836,1.2,Low
Australia,Motor Grader,2024-07-08,2024,7,28,6,82748,1.2,Medium
Australia,Motor Grader,2024-07-15,2024,7,29,2,10439,1.2,Low
Australia,Motor Grader,2024-07-22,2024,7,30,4,42772,1.2,Low
Australia,Motor Grader,2024-07-29,2024,7,31,2,38036,1.2,Low
Australia,Motor Grader,2024-08-05,2024,8,32,3,36172,1.15,Low
Australia,Motor Grader,2024-08-12,2024,8,33,1,12729,1.15,Low
Australia,Motor Grader,2024-08-19,2024,8,34,4,53854,1.15,Low
Australia,Motor Grader,2024-08-26,2024,8,35,3,13708,1.15,Low
Australia,Motor Grader,2024-09-02,2024,9,36,4,20017,1.3,Low
Australia,Motor Grader,2024-09-09,2024,9,37,3,48726,1.3,Low
Australia,Motor Grader,2024-09-16,2024,9,38,5,33536,1.3,Low
Australia,Motor Grader,2024-09-23,2024,9,39,3,39539,1.3,Low
Australia,Motor Grader,2024-09-30,2024,9,40,5,53188,1.3,Low
