asset_id,qr_code,rfid_tag,asset_name,equipment_type,manufacturer,model,serial_number,purchase_year,engine_type,fuel_type,fuel_capacity_l,horsepower,operating_weight_kg,country,current_site_id,current_status,total_engine_hours,expected_life_hours,last_service_date,next_service_due,daily_rental_rate,purchase_cost,condition,ownership,iot_enabled,image_url
MAC00356,QR-00356-8YOFVY,RFID34213778,Liebherr HTM 1004 #0356,Concrete Mixer,Liebherr,HTM 1004,LIE3609773,2020,Diesel,Diesel,300,151,10718,USA,SITE0127,available,7948,8000,2022-04-07,2022-06-11,409,92812,Good,Owned,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00357,QR-00357-SE3XR6,RFID62079695,Tadano ATF 60G-3 #0357,Mobile Crane,Tadano,ATF 60G-3,TAD2649056,2025,Diesel,Diesel,500,559,23559,Australia,SITE0071,available,192,20000,2022-02-05,2022-07-14,1672,384204,Excellent,Leased,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00358,QR-00358-7ILPLS,RFID65534692,Sykes CP150 #0358,Water Pump,Sykes,CP150,SYK8618893,2020,Diesel,Diesel,60,57,2679,India,SITE0086,rented,6872,8000,2022-05-22,2022-10-06,86,21999,Good,Leased,True,https://images.catrental.com/assets/water-pump.jpg
MAC00359,QR-00359-YBEDRV,RFID39882729,Hyster H50FT #0359,Forklift,Hyster,H50FT,HYS8381610,2019,Diesel,Electric,55,73,3790,Germany,SITE0049,rented,8782,12000,2022-01-17,2022-06-07,239,47514,Poor,Owned,True,https://images.catrental.com/assets/forklift.jpg
MAC00360,QR-00360-924HTP,RFID53526721,JCB 3CX Compact #0360,Backhoe Loader,JCB,3CX Compact,JCB4805437,2025,Electric-Hybrid,Diesel,130,165,11990,India,SITE0104,available,100,10000,2021-12-11,2022-03-20,274,60470,Fair,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00361,QR-00361-PKOR3A,RFID41125430,Tsurumi HS3.75S #0361,Water Pump,Tsurumi,HS3.75S,TSU6992158,2019,Electric-Hybrid,Diesel,60,54,3211,Australia,SITE0005,rented,8077,8000,2022-07-30,2022-12-05,152,41683,Excellent,Owned,False,https://images.catrental.com/assets/water-pump.jpg
MAC00362,QR-00362-Q7VZFP,RFID24020462,JCB 3CX Compact #0362,Backhoe Loader,JCB,3CX Compact,JCB7141324,2022,Electric-Hybrid,Diesel,130,171,11974,USA,SITE0145,rented,3069,10000,2022-03-08,2022-09-11,421,92399,Excellent,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00363,QR-00363-N9NTWJ,RFID43210689,Godwin CD150M #0363,Water Pump,Godwin,CD150M,GOD2517838,2023,Electric-Hybrid,Diesel,60,54,2303,USA,SITE0067,rented,3338,8000,2022-10-03,2023-02-16,145,41196,Excellent,Owned,True,https://images.catrental.com/assets/water-pump.jpg
MAC00364,QR-00364-X7R07V,RFID67001569,Caterpillar 770G #0364,Dump Truck,Caterpillar,770G,CAT5755257,2023,Diesel,Diesel,750,185,11027,USA,SITE0126,maintenance,4552,18000,2022-07-02,2023-01-17,599,119566,Fair,Owned,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00365,QR-00365-N6ZJUY,RFID70364220,Putzmeister TMM 24-4 #0365,Concrete Mixer,Putzmeister,TMM 24-4,PUT9044888,2024,Diesel,Diesel,300,120,11977,USA,SITE0054,available,1986,8000,2022-07-31,2022-12-08,454,78280,Fair,Owned,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00366,QR-00366-UXN3E6,RFID65783051,Atlas Copco XAS 185 #0366,Air Compressor,Atlas Copco,XAS 185,ATL1496104,2024,Electric-Hybrid,Diesel,120,60,3032,Germany,SITE0008,available,1028,10000,2022-02-10,2022-07-09,187,37525,Poor,Owned,False,https://images.catrental.com/assets/air-compressor.jpg
MAC00367,QR-00367-EZHWTC,RFID38018859,Ingersoll Rand P185WJD #0367,Air Compressor,Ingersoll Rand,P185WJD,ING3147583,2025,Electric-Hybrid,Diesel,120,68,4195,India,SITE0153,maintenance,100,10000,2022-12-15,2023-03-19,113,20933,Good,Owned,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00368,QR-00368-KWH1MQ,RFID63076788,Caterpillar 12M3 #0368,Motor Grader,Caterpillar,12M3,CAT5602792,2021,Diesel,Diesel,415,302,17646,USA,SITE0177,maintenance,7708,14000,2022-06-08,2022-09-06,884,218644,Good,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00369,QR-00369-M1XRP4,RFID45260096,Komatsu WA470-8 #0369,Wheel Loader,Komatsu,WA470-8,KOM6617936,2020,Diesel,Diesel,380,227,10972,India,SITE0029,rented,6887,13000,2022-07-02,2022-12-06,436,91225,Fair,Leased,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00370,QR-00370-5OFTTU,RFID50357936,Sullair 185 #0370,Air Compressor,Sullair,185,SUL5291913,2021,Electric-Hybrid,Diesel,120,65,5283,India,SITE0178,rented,6845,10000,2022-08-15,2022-12-26,118,24860,Fair,Owned,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00371,QR-00371-ZVSQ3H,RFID27986931,Caterpillar VBX18 #0371,Snow Plow,Caterpillar,VBX18,CAT5374061,2020,Attachment-No-Engine,Electric,90,105,5323,Germany,SITE0038,rented,7437,6000,2022-11-14,2023-02-11,363,100097,Excellent,Owned,True,https://images.catrental.com/assets/snow-plow.jpg
MAC00372,QR-00372-8DHDDC,RFID40714379,Hitachi ZX350 #0372,Excavator,Hitachi,ZX350,HIT9060164,2022,Electric-Hybrid,Diesel,400,289,18010,India,SITE0150,available,4918,12000,2022-11-10,2023-05-26,427,102807,Fair,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00373,QR-00373-LQBXXA,RFID67420189,Caterpillar DE110E0 #0373,Generator,Caterpillar,DE110E0,CAT3162145,2023,Diesel,Diesel,220,80,6782,India,SITE0024,rented,2554,15000,2022-05-29,2022-10-13,145,30617,Fair,Owned,True,https://images.catrental.com/assets/generator.jpg
MAC00374,QR-00374-Y6EKDK,RFID30589340,Caterpillar 428F #0374,Backhoe Loader,Caterpillar,428F,CAT1316533,2020,Diesel,Diesel,130,150,9992,India,SITE0011,rented,6585,10000,2022-07-13,2022-12-05,260,50312,Excellent,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00375,QR-00375-EEB9I9,RFID27514300,JCB 3CX Compact #0375,Backhoe Loader,JCB,3CX Compact,JCB3159647,2021,Diesel,Diesel,130,159,7068,India,SITE0024,rented,6696,10000,2022-04-10,2022-07-15,285,51724,Good,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00376,QR-00376-GXNS8E,RFID38813492,Caterpillar 320D #0376,Excavator,Caterpillar,320D,CAT2694981,2019,Diesel,Diesel,400,272,20370,USA,SITE0109,rented,3352,12000,2022-09-15,2023-01-10,901,174488,Fair,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00377,QR-00377-JSPJ00,RFID88295005,Caterpillar 390F #0377,Excavator,Caterpillar,390F,CAT3906864,2020,Diesel,Diesel,400,272,22317,India,SITE0171,available,6899,12000,2022-05-26,2022-07-26,506,120505,Good,Leased,True,https://images.catrental.com/assets/excavator.jpg
MAC00378,QR-00378-4DY99O,RFID54629491,Volvo A40G #0378,Dump Truck,Volvo,A40G,VOL7790844,2023,Diesel,Diesel,750,177,14553,India,SITE0150,rented,1449,18000,2022-09-04,2023-02-02,315,61288,Excellent,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00379,QR-00379-OUNKP9,RFID46345478,JCB VMT 860 #0379,Road Roller,JCB,VMT 860,JCB5181110,2021,Electric-Hybrid,Diesel,200,168,9883,USA,SITE0033,rented,5214,9000,2022-06-25,2022-10-19,520,98129,Excellent,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00380,QR-00380-K5Z9RV,RFID49971412,Hitachi ZX350 #0380,Excavator,Hitachi,ZX350,HIT3585301,2024,Diesel,Diesel,400,278,13792,Australia,SITE0068,available,1249,12000,2021-12-14,2022-04-16,1041,212182,Fair,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00381,QR-00381-SPYA2O,RFID82262812,Caterpillar 770G #0381,Dump Truck,Caterpillar,770G,CAT6511711,2021,Diesel,Diesel,750,178,12130,India,SITE0077,available,5538,18000,2022-06-04,2022-12-21,332,62224,Good,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00382,QR-00382-6SHQBA,RFID37946715,Caterpillar 320D #0382,Excavator,Caterpillar,320D,CAT7604374,2021,Electric-Hybrid,Diesel,400,264,13501,Germany,SITE0065,available,4956,12000,2022-11-19,2023-02-12,1106,193325,Fair,Leased,False,https://images.catrental.com/assets/excavator.jpg
MAC00383,QR-00383-UE99OH,RFID49976778,Caterpillar 785C #0383,Dump Truck,Caterpillar,785C,CAT5615386,2025,Electric-Hybrid,Diesel,750,183,10917,India,SITE0148,rented,178,18000,2022-10-21,2023-03-28,273,80627,Excellent,Owned,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00384,QR-00384-E74V6A,RFID63071247,Caterpillar 16M3 #0384,Motor Grader,Caterpillar,16M3,CAT8717678,2021,Diesel,Diesel,415,307,22476,India,SITE0084,transit,3553,14000,2022-09-25,2022-12-21,581,110226,Excellent,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00385,QR-00385-HHDDOG,RFID86667744,Komatsu WA470-8 #0385,Wheel Loader,Komatsu,WA470-8,KOM4761391,2019,Diesel,Diesel,380,216,18648,USA,SITE0126,rented,9874,13000,2022-12-18,2023-06-01,837,156155,Good,Leased,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00386,QR-00386-XHYTDB,RFID85611792,Caterpillar D8T #0386,Bulldozer,Caterpillar,D8T,CAT9087141,2020,Diesel,Diesel,620,368,19117,Germany,SITE0147,rented,7855,15000,2022-01-25,2022-07-11,1376,278423,Good,Owned,True,https://images.catrental.com/assets/bulldozer.jpg
MAC00387,QR-00387-BL6F6F,RFID85406370,Schwing Stetter AM 7 CBM #0387,Concrete Mixer,Schwing Stetter,AM 7 CBM,SCH1418009,2019,Electric-Hybrid,Diesel,300,148,11554,Australia,SITE0149,rented,6528,8000,2022-01-30,2022-04-21,413,78925,Good,Owned,False,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00388,QR-00388-67KJFC,RFID52849209,Sykes CP150 #0388,Water Pump,Sykes,CP150,SYK9421225,2020,Diesel,Diesel,60,45,2388,Australia,SITE0005,rented,4085,8000,2022-09-20,2023-01-24,181,31143,Poor,Owned,True,https://images.catrental.com/assets/water-pump.jpg
MAC00389,QR-00389-E52DY7,RFID12177526,Komatsu HD465-7 #0389,Dump Truck,Komatsu,HD465-7,KOM9313318,2021,Diesel,Diesel,750,178,12077,Australia,SITE0068,maintenance,5657,18000,2022-11-11,2023-02-01,656,112049,Excellent,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00390,QR-00390-67C7HP,RFID78461297,Caterpillar 745C #0390,Dump Truck,Caterpillar,745C,CAT3293737,2019,Diesel,Diesel,750,187,10680,Germany,SITE0094,rented,6091,18000,2022-07-31,2022-12-19,698,141544,Good,Owned,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00391,QR-00391-GXEKBZ,RFID21059697,Crown SC 6000 #0391,Forklift,Crown,SC 6000,CRO5802780,2021,Diesel,Diesel,55,65,4232,India,SITE0165,available,4462,12000,2022-06-20,2022-09-19,120,29965,Poor,Owned,True,https://images.catrental.com/assets/forklift.jpg
MAC00392,QR-00392-AWKZCZ,RFID88349529,Bobcat S650 #0392,Skid Steer Loader,Bobcat,S650,BOB2259160,2020,Diesel,Diesel,100,103,8617,USA,SITE0120,rented,6913,9000,2022-04-21,2022-09-07,338,64631,Good,Owned,True,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00393,QR-00393-Q77HNS,RFID29548080,Caterpillar 320D #0393,Excavator,Caterpillar,320D,CAT8259264,2018,Diesel,Diesel,400,286,21986,Australia,SITE0005,rented,10762,12000,2022-01-07,2022-06-03,1068,175220,Good,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00394,QR-00394-EI9NX8,RFID34163569,Caterpillar 390F #0394,Excavator,Caterpillar,390F,CAT5604580,2024,Diesel,Diesel,400,257,21680,USA,SITE0158,rented,1968,12000,2022-11-19,2023-04-03,934,194585,Fair,Leased,True,https://images.catrental.com/assets/excavator.jpg
MAC00395,QR-00395-EFQGSE,RFID57133823,Bobcat S770 #0395,Skid Steer Loader,Bobcat,S770,BOB9151402,2022,Diesel,Diesel,100,93,5142,USA,SITE0106,rented,6016,9000,2021-12-08,2022-03-03,294,57657,Excellent,Owned,True,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00396,QR-00396-AD0TQ2,RFID40624865,Caterpillar CS78B #0396,Road Roller,Caterpillar,CS78B,CAT1536028,2022,Diesel,Diesel,200,187,8263,India,SITE0077,rented,4259,9000,2022-03-02,2022-07-16,297,60086,Excellent,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00397,QR-00397-7A7KX7,RFID58235731,Caterpillar D9T #0397,Bulldozer,Caterpillar,D9T,CAT3202043,2025,Electric-Hybrid,Diesel,620,415,18736,Australia,SITE0096,available,100,15000,2022-10-08,2023-04-21,1484,340255,Good,Owned,False,https://images.catrental.com/assets/bulldozer.jpg
MAC00398,QR-00398-CL12S6,RFID98018173,JCB 3DX Xtra #0398,Backhoe Loader,JCB,3DX Xtra,JCB6054678,2019,Diesel,Diesel,130,145,10500,India,SITE0083,available,9946,10000,2022-07-16,2022-11-15,287,52548,Excellent,Leased,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00399,QR-00399-R6X8YI,RFID84935254,Case 580N #0399,Backhoe Loader,Case,580N,CAS6777282,2023,Diesel,Diesel,130,160,7407,India,SITE0063,available,2027,10000,2022-06-17,2022-10-11,239,66458,Good,Leased,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00400,QR-00400-62VL1T,RFID47347070,JCB VMT 860 #0400,Road Roller,JCB,VMT 860,JCB6779425,2022,Diesel,Diesel,200,173,13024,Australia,SITE0159,available,4012,9000,2022-03-24,2022-08-13,600,98809,Good,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00401,QR-00401-NPIQJP,RFID15802405,Caterpillar 770G #0401,Dump Truck,Caterpillar,770G,CAT1813207,2022,Diesel,Diesel,750,183,9437,Germany,SITE0078,rented,4941,18000,2022-06-21,2022-09-06,622,155780,Fair,Owned,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00402,QR-00402-0WFWOJ,RFID71717603,Toyota 8FGCU25 #0402,Forklift,Toyota,8FGCU25,TOY9034787,2019,Electric-Hybrid,Diesel,55,65,5629,India,SITE0011,rented,7934,12000,2022-08-10,2022-11-27,99,22699,Excellent,Owned,True,https://images.catrental.com/assets/forklift.jpg
MAC00403,QR-00403-DLI5VL,RFID55370500,Caterpillar 349F #0403,Excavator,Caterpillar,349F,CAT6164265,2022,Diesel,Diesel,400,287,23534,Australia,SITE0022,available,4838,12000,2022-05-13,2022-08-13,876,227121,Excellent,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00404,QR-00404-XWMVM7,RFID21081940,Caterpillar 349F #0404,Excavator,Caterpillar,349F,CAT4718220,2020,Diesel,Diesel,400,300,24500,Germany,SITE0141,rented,4038,12000,2021-12-06,2022-03-30,908,212050,Good,Owned,True,https://images.catrental.com/assets/excavator.jpg
MAC00405,QR-00405-DKFEEK,RFID64662975,Ajax Fiori ARGO 4000 #0405,Concrete Mixer,Ajax Fiori,ARGO 4000,AJA3649653,2020,Electric-Hybrid,Diesel,300,138,10614,Germany,SITE0141,maintenance,7456,8000,2022-11-15,2023-05-07,477,116421,Good,Owned,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00406,QR-00406-8EIFBT,RFID58089112,JCB VMT 860 #0406,Road Roller,JCB,VMT 860,JCB1553932,2024,Diesel,Diesel,200,157,7838,USA,SITE0122,rented,2256,9000,2022-10-28,2023-03-27,509,130205,Good,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00407,QR-00407-GUMDF4,RFID60542762,Caterpillar CS78B #0407,Road Roller,Caterpillar,CS78B,CAT1363711,2022,Diesel,Diesel,200,179,7979,India,SITE0063,available,5279,9000,2022-12-30,2023-03-14,297,63215,Good,Owned,True,https://images.catrental.com/assets/road-roller.jpg
MAC00408,QR-00408-0CNWQ2,RFID20129246,Atlas Copco XAS 185 #0408,Air Compressor,Atlas Copco,XAS 185,ATL3293721,2020,Diesel,Diesel,120,58,3481,USA,SITE0106,available,6105,10000,2021-12-24,2022-04-18,204,38184,Fair,Owned,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00409,QR-00409-PPPCGQ,RFID66115154,Putzmeister TMM 24-4 #0409,Concrete Mixer,Putzmeister,TMM 24-4,PUT9371046,2020,Diesel,Diesel,300,124,10702,India,SITE0081,rented,6762,8000,2022-11-20,2023-05-14,258,53032,Excellent,Leased,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00410,QR-00410-OWYPN3,RFID94907623,Western Wideout XL #0410,Snow Plow,Western,Wideout XL,WES2910542,2024,Attachment-No-Engine,LPG,90,110,6541,USA,SITE0145,rented,1324,6000,2022-08-28,2022-11-13,331,84698,Good,Owned,True,https://images.catrental.com/assets/snow-plow.jpg
MAC00411,QR-00411-HRC4VG,RFID15374399,Komatsu GD655-6 #0411,Motor Grader,Komatsu,GD655-6,KOM7947194,2024,Diesel,Diesel,415,340,16805,India,SITE0083,available,1441,14000,2022-04-13,2022-09-14,487,115077,Fair,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00412,QR-00412-4NH81T,RFID44608672,Tadano ATF 60G-3 #0412,Mobile Crane,Tadano,ATF 60G-3,TAD9425599,2023,Diesel,Diesel,500,511,34959,USA,SITE0093,available,2534,20000,2022-05-22,2022-10-17,1414,290155,Good,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00413,QR-00413-2FPKP5,RFID39572055,Hamm 3520 #0413,Road Roller,Hamm,3520,HAM7506795,2019,Diesel,Diesel,200,152,8583,Australia,SITE0007,rented,4632,9000,2022-01-24,2022-04-01,595,102529,Excellent,Leased,True,https://images.catrental.com/assets/road-roller.jpg
MAC00414,QR-00414-JPKPF3,RFID87545140,Caterpillar 950GC #0414,Wheel Loader,Caterpillar,950GC,CAT7890951,2023,Diesel,Diesel,380,251,19219,Germany,SITE0008,rented,3189,13000,2022-02-20,2022-08-19,866,165267,Good,Owned,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00415,QR-00415-5115ZG,RFID41060001,Komatsu D65PX-18 #0415,Bulldozer,Komatsu,D65PX-18,KOM1909939,2021,Diesel,Diesel,620,430,29050,USA,SITE0158,available,3990,15000,2022-11-05,2023-02-09,1414,264852,Excellent,Owned,True,https://images.catrental.com/assets/bulldozer.jpg
MAC00416,QR-00416-2KRT47,RFID99674912,Caterpillar 320D #0416,Excavator,Caterpillar,320D,CAT3472026,2021,Diesel,Diesel,400,275,17147,India,SITE0086,rented,6038,12000,2022-12-29,2023-04-15,512,123159,Good,Leased,True,https://images.catrental.com/assets/excavator.jpg
MAC00417,QR-00417-KT4781,RFID35913130,Caterpillar WP450 #0417,Water Pump,Caterpillar,WP450,CAT2570468,2022,Electric-Hybrid,Diesel,60,53,4231,India,SITE0110,available,5289,8000,2022-04-04,2022-07-07,90,16905,Fair,Owned,True,https://images.catrental.com/assets/water-pump.jpg
MAC00418,QR-00418-Y423PA,RFID19041390,Bobcat S770 #0418,Skid Steer Loader,Bobcat,S770,BOB4686117,2021,Diesel,Diesel,100,112,8214,India,SITE0097,rented,7615,9000,2022-09-22,2023-03-05,149,41452,Fair,Owned,True,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00419,QR-00419-9H4YN8,RFID78385115,Caterpillar 777G #0419,Dump Truck,Caterpillar,777G,CAT4432496,2019,Diesel,Diesel,750,208,13953,Germany,SITE0064,available,8380,18000,2022-03-28,2022-07-18,684,156637,Good,Leased,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00420,QR-00420-UNPU4E,RFID35205716,JCB 3DX Xtra #0420,Backhoe Loader,JCB,3DX Xtra,JCB1403103,2023,Diesel,Diesel,130,144,9244,India,SITE0123,maintenance,2370,10000,2022-05-23,2022-08-25,290,51797,Fair,Leased,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00421,QR-00421-2TYZC5,RFID39089965,Caterpillar XAS 400 #0421,Air Compressor,Caterpillar,XAS 400,CAT6787814,2019,Diesel,Diesel,120,58,4422,Germany,SITE0008,rented,5934,10000,2022-11-05,2023-05-05,195,52688,Excellent,Owned,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00422,QR-00422-SHLLSH,RFID93814327,Caterpillar 420F #0422,Backhoe Loader,Caterpillar,420F,CAT5604346,2023,Diesel,Diesel,130,138,9472,USA,SITE0017,maintenance,4459,10000,2022-02-10,2022-05-07,430,117162,Good,Owned,True,https://images.catrental.com/assets/backhoe-loader.jpg
MAC00423,QR-00423-6SUZRD,RFID22537120,Grove GMK4100L-1 #0423,Mobile Crane,Grove,GMK4100L-1,GRO7791390,2019,Diesel,Diesel,500,495,43376,Germany,SITE0065,rented,9753,20000,2022-05-09,2022-08-03,1503,443170,Fair,Leased,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00424,QR-00424-ORBLB8,RFID81982274,Komatsu GD655-6 #0424,Motor Grader,Komatsu,GD655-6,KOM3681525,2021,Diesel,Diesel,415,298,16950,USA,SITE0145,available,2833,14000,2022-09-19,2023-01-07,1002,214168,Excellent,Owned,True,https://images.catrental.com/assets/motor-grader.jpg
MAC00425,QR-00425-KNXD6Z,RFID54983217,Tadano ATF 60G-3 #0425,Mobile Crane,Tadano,ATF 60G-3,TAD3736271,2021,Diesel,Diesel,500,458,29930,Germany,SITE0111,available,3521,20000,2022-01-30,2022-08-08,1607,343313,Fair,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00426,QR-00426-RNV3HL,RFID95627064,Caterpillar 770G #0426,Dump Truck,Caterpillar,770G,CAT3999254,2018,Diesel,Diesel,750,202,14108,Australia,SITE0102,rented,9775,18000,2022-10-12,2023-04-08,578,148073,Excellent,Owned,False,https://images.catrental.com/assets/dump-truck.jpg
MAC00427,QR-00427-EZAQ3U,RFID32403250,Caterpillar XAS 400 #0427,Air Compressor,Caterpillar,XAS 400,CAT8917191,2024,Electric-Hybrid,Diesel,120,65,3966,USA,SITE0142,maintenance,1854,10000,2022-12-28,2023-07-13,172,41059,Poor,Owned,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00428,QR-00428-2CPCC3,RFID47400852,Caterpillar D8T #0428,Bulldozer,Caterpillar,D8T,CAT1018399,2023,Diesel,Diesel,620,379,30152,USA,SITE0044,rented,2453,15000,2022-06-15,2022-10-03,1261,275165,Fair,Leased,True,https://images.catrental.com/assets/bulldozer.jpg
MAC00429,QR-00429-YURNZP,RFID63520789,Bobcat S770 #0429,Skid Steer Loader,Bobcat,S770,BOB3018458,2025,Electric-Hybrid,Diesel,100,109,6330,Germany,SITE0179,rented,123,9000,2022-01-01,2022-06-19,358,64437,Good,Owned,True,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00430,QR-00430-9NZHQH,RFID34467753,Putzmeister TMM 24-4 #0430,Concrete Mixer,Putzmeister,TMM 24-4,PUT3322128,2018,Diesel,Diesel,300,147,9476,India,SITE0097,available,12857,8000,2022-10-10,2023-02-19,222,53046,Excellent,Owned,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00431,QR-00431-C8BZBO,RFID30319496,Terex AC 100/4L #0431,Mobile Crane,Terex,AC 100/4L,TER2917457,2023,Electric-Hybrid,Diesel,500,451,33838,India,SITE0123,rented,1018,20000,2022-07-13,2023-01-15,931,184863,Good,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00432,QR-00432-KSHRDG,RFID48075963,Cummins C220D5 #0432,Generator,Cummins,C220D5,CUM6345967,2022,Electric-Hybrid,Diesel,220,84,4092,India,SITE0150,rented,4743,15000,2022-09-18,2023-01-12,161,36161,Excellent,Leased,True,https://images.catrental.com/assets/generator.jpg
MAC00433,QR-00433-Y3ON2F,RFID62726815,Liebherr LTM 1050-3.1 #0433,Mobile Crane,Liebherr,LTM 1050-3.1,LIE9302292,2023,Diesel,Diesel,500,482,42501,USA,SITE0044,maintenance,1893,20000,2022-09-16,2022-12-08,1420,312188,Poor,Owned,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00434,QR-00434-DXNADA,RFID55354912,Komatsu D155A-6 #0434,Bulldozer,Komatsu,D155A-6,KOM1832644,2024,Diesel,Diesel,620,380,20578,India,SITE0002,maintenance,2143,15000,2022-03-27,2022-09-03,621,162641,Good,Owned,True,https://images.catrental.com/assets/bulldozer.jpg
MAC00435,QR-00435-V163DC,RFID15062191,Caterpillar DE165 #0435,Generator,Caterpillar,DE165,CAT7398652,2025,Diesel,Diesel,220,85,5981,Australia,SITE0159,rented,100,15000,2022-01-30,2022-05-25,269,56485,Good,Owned,True,https://images.catrental.com/assets/generator.jpg
MAC00436,QR-00436-CT71WB,RFID40885530,Komatsu HD465-7 #0436,Dump Truck,Komatsu,HD465-7,KOM5675458,2025,Diesel,Diesel,750,207,14076,Germany,SITE0147,available,804,18000,2022-09-04,2023-01-27,661,122371,Good,Owned,True,https://images.catrental.com/assets/dump-truck.jpg
MAC00437,QR-00437-C45U26,RFID44418071,Schwing Stetter AM 7 CBM #0437,Concrete Mixer,Schwing Stetter,AM 7 CBM,SCH9722689,2022,Electric-Hybrid,Diesel,300,148,11230,USA,SITE0054,maintenance,4348,8000,2022-10-22,2023-04-09,376,103339,Excellent,Leased,True,https://images.catrental.com/assets/concrete-mixer.jpg
MAC00438,QR-00438-7VWKFU,RFID26749296,Doosan P185WDO #0438,Air Compressor,Doosan,P185WDO,DOO9341542,2025,Diesel,Diesel,120,56,3839,India,SITE0162,rented,480,10000,2022-12-27,2023-06-15,111,24387,Poor,Leased,True,https://images.catrental.com/assets/air-compressor.jpg
MAC00439,QR-00439-R5ET3H,RFID41700552,Komatsu WA470-8 #0439,Wheel Loader,Komatsu,WA470-8,KOM9308741,2024,Electric-Hybrid,Diesel,380,241,20013,India,SITE0148,available,1359,13000,2022-11-11,2023-05-20,426,86466,Excellent,Leased,True,https://images.catrental.com/assets/wheel-loader.jpg
MAC00440,QR-00440-P3SUYQ,RFID63295450,JCB VMT 860 #0440,Road Roller,JCB,VMT 860,JCB8297775,2025,Diesel,Diesel,200,189,14921,Germany,SITE0065,rented,630,9000,2022-05-28,2022-11-14,521,111169,Excellent,Leased,True,https://images.catrental.com/assets/road-roller.jpg
MAC00441,QR-00441-EMRQP9,RFID76572741,XCMG QY50KA #0441,Mobile Crane,XCMG,QY50KA,XCM2781278,2018,Electric-Hybrid,Diesel,500,487,34853,Australia,SITE0005,rented,7511,20000,2022-07-22,2023-02-04,1693,334917,Good,Leased,True,https://images.catrental.com/assets/mobile-crane.jpg
MAC00442,QR-00442-RUU8F8,RFID57309011,Bobcat S650 #0442,Skid Steer Loader,Bobcat,S650,BOB6530801,2019,Electric-Hybrid,Diesel,100,98,4917,India,SITE0169,rented,6862,9000,2021-11-27,2022-05-05,192,37255,Excellent,Owned,False,https://images.catrental.com/assets/skid-steer-loader.jpg
MAC00443,QR-00443-JZG8U6,RFID56919936,JCB JS205 #0443,Excavator,JCB,JS205,JCB5393789,2023,Electric-Hybrid,Diesel,400,325,20737,USA,SITE0066,available,3140,12000,2022-02-26,2022-06-13,766,216835,Fair,Owned,True,https://images.catrental.com/assets/excavator.jpg
